"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to start mandi rate facility on mobile phone?","Your mandi rate facility registration has been successfully registered at kishan call center.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-07 07:42:29.987"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","Nutrient Management","Farmer want to know information about for better growth ?","NPK-19:19:19 100gm/pump for better growth","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-07 07:42:33.763"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know information about to activate sms advisory scheme ?","To activate sms advisory scheme on your mobile number","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-07 07:44:49.780"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Which fertilizer and nutrient give for better growth in soybean crop?","Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 08:01:41.687"
"RABI","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","	Plant Protection	","How to control white fly in MOONG ?","Spray Dimethoate 30%EC (Rogar) 40 ml per pump.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-07 08:19:06.300"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about mandi registration ?","your mandi rate registration completed","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 10:09:57.900"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","Farmer want to know information about control of pest in potato?","Chloropyriphos 50% EC 300-350ml/acre or 30-35ml/pump","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-07 11:03:01.263"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","	Plant Protection	","How to control of fungal attack in lentil crop?","Recommended for thofinet mithail 30 gram, spreder ( Apsa 80, Dhanuwid, Sandovid)10 ml per pump..","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 11:55:18.137"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","what are wilt control in coriander ?","spray of chlorotahlonil @ 2 gm / liter .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 11:56:16.307"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","	Plant Protection	","How to control of fungal attack in lentil crop?","Recommended for thofinet mithail 30 gram, spreder ( Apsa 80, Dhanuwid, Sandovid)10 ml per pump..","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 12:00:05.480"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to weather information of district?","No rainfall chance in your district and weather will some cloudy at next 5 days weather will some cloudy.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-07 12:27:20.970"
"RABI","AGRICULTURE","Cereals","Wheat","	Water Management	","farmer want to know information about WATER MANAGEMENT in wheat?","recommended for The crop requires 4 - 6 irrigations depending on the soil type and rainfall. Wheat crop requires minimum of 5 irrigations at the following critical stages.
I – Immediately after sowing
II – Crown root intiation : 15-20 DAS 
III- Active tillering stage : 35-40 DAS
IV- Flowering stage : 50-55 DAS
V- Grain filling stage : 70-75 DAS
Crown root initiation and flowering are the most critical stages. Water stagnation should be voided at the time of germination.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-07 12:29:32.310"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How to control of fungal attack in wheat crop?","Recommended for Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-07 12:40:11.757"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about number activate in sms facility ?","your number is resistard in sms facility","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 12:49:10.603"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Farmer want to solution about fungal disease in coriander crop ?","Spray of Saaf Powde30r @ -35 Gm. + Streptrocyclin @ 2 gm./pump..","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 13:14:07.390"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","Seeds and Planting Material","want to know sowing time of coriander ?","Sowing time of coriander 15 Oct. to 15 Nov. Seed rate 20-25  kg/ha (Irrigated crop","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-07 14:23:25.530"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to know information about weather?","no chance of rainfall for next five days.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 14:31:51.070"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about mandi rate","your mobile number update in mandi rate","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-07 14:34:15.223"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about registration of market information?","recommended for registration of market information you have been registered for market information from kisaan call center.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 14:38:33.610"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about registration of market information?","recommended for registration of market information you have been registered for market information from kisaan call center.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 14:50:07.670"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer wants to start mandi rate facility on mobile phone?","Mandi rate facility has been successfully activated on your mobile phone.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-07 15:05:16.387"
"RABI","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","how to control leaf spot in chili crop ?","recommended for spray to  Mancozeb 2 g/lit or Copper oxychloride 2.5 g/lit.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-07 15:31:03.073"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","farmer want to know information about  Fertilizer dose in wheat crop ?","Urea 210 kg, DAP 130 kg and MOP 67 kg per hac.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-07 15:33:32.230"
"RABI","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","farmer want to know information about how to control insect pest in bhindi crop?","recommended for to control insect pest in bhindi  crop spray melathion @30ml/pump","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 15:57:06.747"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to know information about weather?","no chance of rainfall for next five days.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 16:23:41.407"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to know information about weather?","no chance of rainfall for next five days.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 16:34:06.950"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","dos of N:P:K in wheat","recommended dos of N:P:K  120:60:40 kg/hacr.(uria 260,SSP 375 or DAP 130 and MOP 67kg/hact)","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-07 16:42:59.577"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","farmer want to know information about How to control of fungal attack in potato crop?","recommended for to control of fungal attack spray mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-07 16:58:37.747"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","farmer want to know information about How to control of fungal attack in potato crop?","recommended for to control of fungal attack spray mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-07 16:58:38.367"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","farmer want to know information about How to control of fungal attack in potato crop?","recommended for to control of fungal attack spray mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-07 16:58:38.900"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","farmer want to know information about How to control of fungal attack in potato crop?","recommended for to control of fungal attack spray mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-07 16:58:39.150"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about registration of market information?","recommended for registration of market information you have been registered for market information from kisaan call center.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-07 17:27:33.517"
"RABI","AGRICULTURE","Cereals","Wheat","	Field Preparation	","Farmer want to know information about    mandi registration ?","in your mobile mandi rate has started .","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-07 17:34:53.960"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know information about mandi rate  ?","your mobile number mandi rate update","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 18:04:45.280"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about mandi registration ?","your mobile number mandi rate registration completed","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 18:10:32.960"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to know information about weather?","no chance of rainfall for next five days.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 18:36:10.627"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","farmer want to know information about How to control of Early blight in potato  crop ?","Use copper oxy chloride  50% w  45 gram and steptrocyclin  90% w/w 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 19:27:36.640"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","farmer want to know information about  Fertilizer dose in wheat crop ?","urea 210 kg, DAP 130 kg and MOP 67 kg per hac.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-07 19:29:50.720"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about mandi registration ?","your mobile number mandi rate registration completed","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 19:31:18.193"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know information about weed MANAGEMENT in wheat?","weed MANAGEMENT in wheat spray metsulfuran @ 1gm/pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-07 20:49:25.057"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know information about to activate sms advisory scheme ?","To activate sms advisory scheme on your mobile number","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 08:00:04.973"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Which fertilizer and nutrient give for better growth in whaet crop?","Recommended for spray foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-08 08:22:37.083"
"RABI","AGRICULTURE","Cereals","Wheat","	Field Preparation	","farmer want to mandi rate activation?","mandi rate registration completed.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-08 08:26:58.460"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about How to control of fungal attack in gram crop?","recommended for to control of fungal attack in gram crop use belademycin 25ml at 15 liter of water","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-08 09:12:35.307"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about How to control of fungal attack in gram crop?","recommended for to control of fungal attack in gram crop use belademycin 25ml at 15 liter of water","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-08 09:18:15.747"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about how to control defoliators in gram ?","recommended for to control defoliators Spray any one of the following insecticides in the initial stage of infestation 
 Indoxacarb 14.5 % SC @ 10-12ml /pump
  Deltamethrin 2.8 EC@ 750 ml Spray per ha.
  Cveenalfos 25 EC@ 1000 ml Spray per ha.
  Politryn  44 EC @1000 ml Spray per ha.
 Prfinofos 50 EC@ 1500 ml Spray per ha.
  Spark 36 EC@1000 ml Spray per ha.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 10:06:29.480"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to mandi rate registration in mobile ?","Your mandi rate start after some time …","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-08 11:18:32.093"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer want  to know information about  weather forecast  ?","Rajnagar 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 25°C on Mon afternoon, min 17°C on Wed night). Wind will be generally light.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-08 11:38:02.770"
"RABI","HORTICULTURE","Fruits","Mango","	Plant Protection	","ferlizer dose of mango ?","npk 12 32 16 1.5kg\plant","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 12:14:38.033"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know information about to activate sms advisory scheme ?","To activate sms advisory scheme on your mobile number","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 12:30:07.280"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know information about to activate sms advisory scheme ?","To activate sms advisory scheme on your mobile number","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 12:37:54.640"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","HOW TO CONTROL APHIDS OF POTATO CROP ?","Recommended for spray Imidacloprid 17.8 % SL (confidor) @ 7 ml /pump .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 13:15:50.643"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","HOW TO CONTROL BLIGHT OF POTATO CROP ?","Recommended for spray  Mencozeb + Carbindazim (Saaf or  sixer)@ 30 g /pump .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 13:16:48.090"
"RABI","AGRICULTURE","Cereals","Wheat","Weather","yellowing of wheat?","Leaf yellowing can be minimized by spraying 2 % urea mixed with Mancozeb at 2.5 gm/lit.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 13:18:53.703"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","Fertilizer Use and Availability","Want to know about fertilizers spray on  crop ?","Recommended for Spray of Sujla NPK 19-19-19  @ 100 gm./pump..","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 13:20:12.843"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","HOW TO CONTROL ROT ROOT OF CORIENDER CROP ?","Recommended for spray  Mencozeb + Carbindazim (Saaf or  sixer)@ 30 g /pump ..","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-08 13:29:33.980"
"RABI","HORTICULTURE","Condiments and Spices","Garlic","	Plant Protection	","plant protection in garlic?","Ans. Fipronil 5 % @ 30 ml + Copper oxychloride @ 40 g /pump","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 13:50:01.960"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about  How to control white fly in coriander crop?","Spray of imidaclorprid 17.8%SL 5 to 6 ml per pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 15:10:33.060"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about registration of market information?","recommended for registration of market information you have been registered for market information from kisaan call center.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 15:11:32.890"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about  How to control white fly in coriander crop?","Spray of imidaclorprid 17.8%SL 5 to 6 ml per pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 15:14:56.113"
"RABI","HORTICULTURE","Fruits","Orange","	Plant Protection	","Which fertilizer and nutrient give for better growth in orange  crop?","Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-08 15:21:44.077"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know about inofrmation mandi regestration ?","farmer want to mandi rate registration completed .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 15:25:15.773"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know about inofrmation mandi regestration ?","farmer want to mandi rate registration completed .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 15:52:48.380"
"RABI","HORTICULTURE","Vegetables","Onion","	Plant Protection	","How To Control Of Fungal Attack In onion Crop?","Use Copper Oxy Chloride 45 Gram And Steptrocyclin 2 Gram At 15 Liter Of Water.
Mancozeb 63% + Carbendazim 12% Wp 40 Gram And Steptrocyclin 2 Gram At 15 Liter Of Water.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 16:12:19.647"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","Which fertilizer and nutrient give for better growth in onion crop?","Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 16:24:45.743"
"RABI","AGRICULTURE","Others","Others","Weather","weather report ?","Rajgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Tue afternoon, min 18°C on Wed night). Wind will be generally light.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 16:50:25.870"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to know information about weather?","no chance of rainfall for next five days.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-08 16:51:49.773"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about number activate in sms facility ?","your number is resistard in sms facility","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 17:14:15.733"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer want to know information about  weather forecast  ?","your district this date 12/12/14 and 13/12/14 light rainfall","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 17:18:55.610"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","Nutrient Management","Which fertilizer and nutrient give for better growth in lentil  crop?","Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-08 17:45:32.693"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","How to control of fungal attack in soyabean crop?","Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 18:40:07.043"
"RABI","AGRICULTURE","Cereals","Wheat","Nutrient Management","Which fertilizer and nutrient give for better growth in wheat crop?","Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 18:44:26.423"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","	Plant Protection	","how to control fungal attack in lentil ?","recommended for spray to mencozeb 2-3 gram per liter of water","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-08 18:55:09.267"
"RABI","HORTICULTURE","Vegetables","Onion","Fertilizer Use and Availability","Farmer want to know information about increasing crop ?","Recommended for Spray N: P: K  @ 19:19:19 Grams And Humic Acid 30 Ml At 15 Liter Of Water For Better Growth.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 20:07:50.050"
"RABI","HORTICULTURE","Vegetables","Onion","Fertilizer Use and Availability","Farmer want to know information about increasing crop ?","Recommended for Spray N: P: K  @ 19:19:19 Grams And Humic Acid 30 Ml At 15 Liter Of Water For Better Growth.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 20:07:50.463"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know about mandi bhav registration?","Mandi bhav registration complet .","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-08 20:41:41.437"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer want to know about inofrmation mandi regestration ?","farmer want to mandi rate registration completed .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 20:56:30.267"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer want to weather information ?","YOUR DISTRICES light RAINFALL 12,13 december .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-08 21:08:45.250"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","farmer want to know information about  how to increase growth of  wheat?","Ans:- foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-08 21:18:13.087"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Fungal attack cause the wilting condition in coriander what can I do ?","Spray of Saaf Powde30r @ -35 Gm. + Streptrocyclin @ 2 gm./pump..","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-09 07:30:42.253"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","How To Control Fungal Attack Coriander ?","You Can Spray Tebuconazole @ 200ml/Acre, Mencozeb + Carbindazim (Saaf Or  Sixer)@ 40 G /Pump To Control Fungus In Coriander.
And Steptrocyclin 2  Gram Per Pump.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-09 07:35:17.313"
"RABI","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","fungal disease in chillies what can I do ?","Spray of Saaf Powde30r @ -35 Gm. + Streptrocyclin @ 2 gm./pump..","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-09 07:55:55.000"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","yellowing of wheat crop?","Leaf yellowing can be minimized by spraying 2 % urea mixed with Mancozeb at 2.5 gm/lit.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-09 07:59:27.960"
"RABI","HORTICULTURE","Vegetables","Onion","Seeds and Planting Material","Want to know about Onion Varieties ?","Onion varieties > Agri found Dark red, Agri found Light red, Pusa kalyan, Nasik red, Pusa red, N-53 (Prashant), Panch Ganga..","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-09 08:26:30.783"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","	Plant Protection	","How to control of fungal attack in lentil crop?","Recommended for thofinet mithail 30 gram, spreder ( Apsa 80, Dhanuwid, Sandovid)10 ml per pump..","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-09 09:06:27.140"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","How to control of fungal attack in coriander crop?","Mancozeb 63% + Metalekgil 8% WP 40 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-09 09:51:34.770"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","Farmer want to information about how to control of fungal attack and increase size on potato crop.","Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water and Spray of  N: P: K 00:00:50 100 grams / 15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-09 10:05:21.990"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Farmer want to know information about fungal attack in","Coper oxichloride 300-350gm(35-40gm/pump) + Streptocyclin 12gm(2gm/pump)/acre","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-09 10:28:34.337"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Market Information","market information on  gram crop biora mandi (06/12/2014).","Minimum Price(Rs./Quintal)=2165 and Maximum Price(Rs./Quintal)=2510.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-09 10:46:35.903"
"RABI","AGRICULTURE","Oilseeds","Mustard","Nutrient Management","Which Fertilizer And Nutrient Give For Better Growth In MUSTARD Crop?","Spray N: P: K 19:19:19 100 Grams And Humic Acid 30 Ml At 15 Liter Of Water","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-09 10:51:30.947"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer wants to start mandi rate facility on mobile phone?","Your mandi rate facility registration has been successfully registered at kishan call center.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-09 11:10:06.663"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer wants to start mandi rate facility on mobile phone?","Mandi rate facility has been successfully update on your mobile phone.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-09 11:10:57.307"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer wants to start mandi rate facility on mobile phone?","Mandi rate facility has been successfully update on your mobile phone.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-09 11:24:11.077"
"RABI","AGRICULTURE","Others","Others","Government Schemes","Agriculture government schemes information?","Please contact your RAEO.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-09 11:26:50.147"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Farmer want to know information about fungal attack in coriander ?","To control this disease, dusting of Sulphur dust @ 20-25 Kg per hectare should be done. Spraying of Wettable sulphur 0.25% or Karathane 0.05 % can also control this disease.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-09 13:01:47.640"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Farmer want to know information about fungal attack in coriander ?","To control this disease, dusting of Sulphur dust @ 20-25 Kg per hectare should be done. Spraying of Wettable sulphur 0.25% or Karathane 0.05 % can also control this disease.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-09 13:13:52.137"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Farmer want to know information about fungal attack in coriander ?","To control this disease, dusting of Sulphur dust @ 20-25 Kg per hectare should be done. Spraying of Wettable sulphur 0.25% or Karathane 0.05 % can also control this disease.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-09 13:24:53.917"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Farmer want to know information about fungal attack in coriander ?","To control this disease, dusting of Sulphur dust @ 20-25 Kg per hectare should be done. Spraying of Wettable sulphur 0.25% or Karathane 0.05 % can also control this disease.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-09 13:26:44.277"
"RABI","AGRICULTURE","Others","Others","Government Schemes","information about govt. schemes?","for detail information please contact -R.A.E.O.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-09 13:36:26.453"
"RABI","AGRICULTURE","Cereals","Wheat","Market Information","farmer want to know information about number activate in sms facility ?","your number is resistard in sms facility","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-09 13:40:33.837"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","Farmer want to know information about fungal attack in coriander ?","To control this disease, dusting of Sulphur dust @ 20-25 Kg per hectare should be done. Spraying of Wettable sulphur 0.25% or Karathane 0.05 % can also control this disease.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-09 13:43:16.033"
